sBytesAvg,rBytesAvg,sFinRate,rFinRate,sSynRate,rSynRate,sRstRate,rRstRate,sttl,rttl,sAckRate,rAckRate,sAckDelayMax,rAckDelayMax,sPackets,rPackets,protocol,sWinTCP,rWinTCP,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,NST_B_Label
65.0,58.462,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.493,6,13,IPV4-TCP,509.0,502.0,13.0,6.462,0.0997176170349121,0.0416297515233357,0
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,47.925,1.0,0.0,0.0,,5446,5446,IPV4-TCP,0.0,1024.0,0.0,0.0,9.181562971915532e-05,9.181431611816856e-05,1
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.196,0.209,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0239516810366981,0.02928056035723,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.005,0.471,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0540712144639757,0.0256539520464445,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0012065172195434,0.0006096627977159,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.196,0.199,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0211807928587261,0.0291265760149274,0
65.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.157,0.188,3,5,IPV4-TCP,509.0,502.0,13.0,7.2,0.1728880405426025,0.0864596962928772,1
65.0,58.545,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.494,7,11,IPV4-TCP,509.0,502.0,13.0,6.545,0.0833168427149454,0.0499464988708496,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.201,0.202,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0215350075771934,0.0292654888970511,0
65.0,57.806,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.485,16,31,IPV4-TCP,509.0,502.0,13.0,5.806,0.0329368591308593,0.0164667050043741,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.226,0.203,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0224310517311096,0.0290056296757289,0
65.0,58.667,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.49,10,18,IPV4-TCP,509.0,502.0,13.0,6.667,0.0553137726253933,0.0293081227470846,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.47,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0531184408399793,0.0251918466467606,0
65.0,57.538,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,7,13,IPV4-TCP,509.0,502.0,13.0,5.538,0.0003925164540608,0.000195821126302,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.2,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201357960700988,0.0288183518818446,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.491,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0550296836429172,0.0260992552104749,0
42.0,42.0,,,,,,,,,,,,,1,1,ARP,,,0.0,0.0,,,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.487,14,28,IPV4-TCP,509.0,502.0,13.0,6.0,0.0384057851938101,0.0185114807552761,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.203,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0205167531967163,0.0293075697762625,0
65.0,57.647,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,8,17,IPV4-TCP,509.0,502.0,13.0,5.647,0.0006797313690185,0.0292813777923584,0
65.0,59.8,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.488,13,20,IPV4-TCP,509.0,502.0,13.0,7.8,0.0415815909703572,0.0263061021503649,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.487,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0549654430813259,0.0260558379323858,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.497,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0554558965894911,0.0262780565964548,0
65.0,58.667,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.489,10,18,IPV4-TCP,509.0,502.0,13.0,6.667,0.0548847781287299,0.0290829995099235,0
65.0,57.455,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.001,5,11,IPV4-TCP,509.0,502.0,13.0,5.455,0.0014447569847106,0.0481496095657348,0
65.0,58.621,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.483,16,29,IPV4-TCP,509.0,502.0,13.0,6.621,0.0330029328664143,0.0177267108644757,0
65.0,59.385,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.042,8,13,IPV4-TCP,509.0,502.0,13.0,7.385,0.0005010196140834,0.0038861632347106,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.211,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.020583152770996,0.0294162205287388,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.196,0.195,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201590538024902,0.0283445801053728,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.497,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0005927681922912,0.0554678705003526,0
58.846,62.288,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.41,0.169,2763,1724,IPV4-TCP,508.944,502.0,6.846,10.288,0.0001809836987737,0.0002898803230502,1
42.0,,,,,,,,,,,,,,4,0,ARP,,,0.0,,0.1244853337605794,,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.003,0.476,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0325485388437906,0.0157659361439366,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.494,7,14,IPV4-TCP,509.0,502.0,13.0,6.0,0.0830659866333007,0.0383669963249793,0
65.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.487,11,16,IPV4-TCP,509.0,502.0,13.0,7.5,0.049950098991394,0.0332920710245768,0
65.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.044,2,3,IPV4-TCP,509.0,502.0,13.0,4.0,0.0008330345153808,0.0222034454345703,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.492,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.033156140645345,0.0160734192017586,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.195,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201827526092529,0.0288649286542619,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.206,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203735947608947,0.029225502695356,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.219,0.206,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0213655591011047,0.0305100679397583,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202661037445068,0.0289907966341291,0
65.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.491,13,24,IPV4-TCP,509.0,502.0,13.0,6.5,0.0415414174397786,0.0217389127482538,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.473,10,18,IPV4-TCP,509.0,502.0,13.0,6.0,0.0532602204216851,0.0281372350804946,0
65.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.009,0.198,14,24,IPV4-TCP,509.0,502.0,13.0,7.0,0.0344910071446345,0.0195276529892631,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.194,0.204,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201104998588562,0.0287849903106689,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0008357763290405,0.0004220008850097,0
65.0,58.286,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.496,11,21,IPV4-TCP,509.0,502.0,13.0,6.286,0.0499565839767456,0.0249879479408264,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.201,9,18,IPV4-TCP,509.0,502.0,13.0,6.0,0.0564788877964019,0.0266245252945843,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.492,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0554906792110867,0.0263132547077379,0
65.0,58.545,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.498,5,11,IPV4-TCP,509.0,502.0,13.0,6.545,0.0003672242164611,0.0499847888946533,0
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,47.964,1.0,0.0,0.0,,3732,3732,IPV4-TCP,0.0,1024.0,0.0,0.0,0.0001339871517233,0.0001339879824501,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.00014328956604,7.422765096028645e-05,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.17,14,28,IPV4-TCP,509.0,502.0,13.0,6.0,0.0330881522252009,0.0159722257543493,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.495,6,12,IPV4-TCP,509.0,502.0,13.0,6.0,0.0998236179351806,0.0454103729941628,0
58.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.364,4,4,IPV4-TCP,509.0,502.0,6.5,6.0,0.1351710160573323,0.1212236881256103,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.496,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0553051100836859,0.0262059914438348,0
65.0,58.261,0.0,0.0,0.0,0.0,0.0,0.0,63.5,63.5,1.0,1.0,0.0,0.497,22,46,IPV4-TCP,509.0,502.0,13.0,6.261,0.0237965243203299,0.0111107296413845,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.020301353931427,0.0290738684790475,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.476,9,18,IPV4-TCP,509.0,502.0,13.0,6.0,0.0599200129508972,0.0282366556279799,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.207,0.2,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0214638960988898,0.0292210749217442,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.2,0.207,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0215334766789486,0.0292477096830095,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202414035797119,0.028933082308088,0
65.0,58.857,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.491,8,14,IPV4-TCP,509.0,502.0,13.0,6.857,0.071364300591605,0.0384275363041804,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0206588506698608,0.0295336416789463,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.221,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.02009779214859,0.0287540810448782,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201547503471374,0.0287892137254987,0
65.0,57.806,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.18,16,31,IPV4-TCP,509.0,502.0,13.0,5.806,0.0329227924346923,0.0164586623509724,1
65.0,59.385,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.003,0.479,16,26,IPV4-TCP,509.0,502.0,13.0,7.385,0.0327281475067138,0.019678955078125,0
65.0,58.4,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.491,8,15,IPV4-TCP,509.0,502.0,13.0,6.4,0.071314982005528,0.0356804132461547,0
65.0,59.765,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.481,10,17,IPV4-TCP,509.0,502.0,13.0,7.765,0.0554312335120307,0.0312373042106628,0
58.25,58.25,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.292,8,8,IPV4-TCP,505.5,505.5,6.25,6.25,0.0621820177350725,0.0555885519300188,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.000612735748291,0.0003169907463921,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.003,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0015444414956229,0.0007531325022379,0
65.0,60.571,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.043,5,7,IPV4-TCP,509.0,502.0,13.0,8.571,0.0001468062400817,0.0074236790339152,0
64.952,58.034,0.004,0.002,0.0,0.0,0.0,0.013,64.0,64.0,1.0,1.0,0.009,0.277,538,1066,IPV4-TCP,509.0,502.0,12.952,6.034,0.0009304305028649,0.0004691981373818,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.0,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0003034387316022,0.0001883347829182,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0199930429458618,0.028606925691877,0
65.0,57.333,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.001,5,9,IPV4-TCP,509.0,502.0,13.0,5.333,0.0008860230445861,0.000443011522293,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.494,11,22,IPV4-TCP,509.0,502.0,13.0,6.0,0.04994478225708,0.0238045283726283,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.491,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0546835528479682,0.02590947402151,0
65.0,57.647,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.005,0.001,8,17,IPV4-TCP,509.0,502.0,13.0,5.647,0.0015044212341308,0.0296216309070587,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.194,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201169967651367,0.0287768500191824,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.491,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0329200585683186,0.0159551943502118,0
65.0,58.23,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.004,0.174,1272,2450,IPV4-TCP,509.0,502.0,13.0,6.23,0.0003932713524362,0.0002041122970799,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0005984902381896,0.0003009902106391,0
65.0,57.647,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.003,8,17,IPV4-TCP,509.0,502.0,13.0,5.647,0.0007716928209577,0.0293245017528533,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0001807808876037,0.0003346602121988,0
65.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.042,8,12,IPV4-TCP,509.0,502.0,13.0,8.0,0.0010715893336704,0.0045472708615389,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.002,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0019710063934326,0.0009418858422173,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.497,4,8,IPV4-TCP,509.0,502.0,13.0,6.0,0.1665606498718261,0.071413585117885,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.478,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.033004077275594,0.0160032626121274,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202337026596069,0.0289556469236101,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.192,0.199,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0215110527841668,0.0291401488440377,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.2,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203867554664611,0.0291417837142944,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.201,0.203,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202637910842895,0.0290903534208025,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.217,0.203,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0256176873257285,0.0317280633108956,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0004347562789916,0.0002325640784369,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.483,7,12,IPV4-TCP,509.0,502.0,13.0,6.0,0.0812013149261474,0.0442733764648437,0
65.0,58.923,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.003,0.479,16,26,IPV4-TCP,509.0,502.0,13.0,6.923,0.0331081390380859,0.0198641681671142,0
65.0,57.455,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.001,5,11,IPV4-TCP,509.0,502.0,13.0,5.455,0.0004810094833374,0.0460975885391235,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.001027762889862,0.000566456052992,0
64.429,64.571,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.206,0.209,7,7,IPV4-TCP,505.0,506.0,12.429,12.571,0.0774293343226115,0.0810589790344238,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.485,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0544965532090928,0.0258278344806871,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,63.5,1.0,1.0,0.0,0.0,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,5.712509155273437e-05,3.522442233177924e-05,1
44.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,47.927,64.0,0.0,1.0,,0.0,5191,5191,IPV4-TCP,1024.0,0.0,0.0,0.0,9.632602133043468e-05,9.632969637596998e-05,1
65.0,59.059,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.003,0.478,10,17,IPV4-TCP,509.0,502.0,13.0,7.059,0.0536813471052381,0.0303726345300674,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.236,0.202,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0225374579429626,0.0322202784674508,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0208021998405456,0.0297577892030988,0
65.0,57.647,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.001,8,17,IPV4-TCP,509.0,502.0,13.0,5.647,0.0010351453508649,0.0288561880588531,0
65.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.494,8,15,IPV4-TCP,509.0,502.0,13.0,5.6,0.071401868547712,0.0356755767549787,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0011677401406424,0.0006146748860677,0
65.0,58.6,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.486,11,20,IPV4-TCP,509.0,502.0,13.0,6.6,0.0498208045959472,0.0263017353258634,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.496,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.055359575483534,0.0262303728806345,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.491,7,14,IPV4-TCP,509.0,502.0,13.0,6.0,0.0827471415201823,0.0383237692025991,0
65.0,58.667,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.479,10,18,IPV4-TCP,509.0,502.0,13.0,6.667,0.0537953376770019,0.0285155913409064,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.001122236251831,0.0005386670430501,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.204,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0204348444938659,0.0292363677706037,0
65.0,58.857,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.476,16,28,IPV4-TCP,509.0,502.0,13.0,6.857,0.0324394067128499,0.0180370366131817,0
64.99,58.1,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.016,0.298,1367,2689,IPV4-TCP,509.0,502.0,12.99,6.1,0.0003656265850821,0.0001859854729402,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.481,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.054609113269382,0.0258930984296296,0
58.49,63.406,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.251,0.2,3339,1757,IPV4-TCP,509.0,502.0,6.49,11.406,0.000149632728764,0.0002847323385077,1
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,48.059,1.0,0.0,0.0,,4879,4879,IPV4-TCP,0.0,1024.0,0.0,0.0,0.0001024952576071,0.0001024944755863,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.191,0.198,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.020142650604248,0.0288141284670148,0
65.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.14,0.223,2,3,IPV4-TCP,509.0,502.0,13.0,4.0,0.1393408775329589,0.1818020343780517,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201096415519714,0.0287704297474452,0
42.0,42.0,,,,,,,,,,,,,1,1,ARP,,,0.0,0.0,,,1
65.0,59.059,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.491,10,17,IPV4-TCP,509.0,502.0,13.0,7.059,0.0554660161336263,0.0312244892120361,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0206296443939209,0.0294998543603079,0
65.0,58.667,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.489,11,18,IPV4-TCP,509.0,502.0,13.0,6.667,0.0499294996261596,0.0293489484226002,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.195,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201220989227294,0.028802786554609,0
65.0,59.059,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.485,10,17,IPV4-TCP,509.0,502.0,13.0,7.059,0.0546615653567843,0.0307369381189346,0
65.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.043,3,5,IPV4-TCP,509.0,502.0,13.0,4.8,0.0032895803451538,0.0124509930610656,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0204028964042663,0.0291694402694702,0
